figure_name,embryo_image,,Contrast RR ,Correlation RR,Energy RR,Homogeneity RR,Contrast TE,Correlation TE,Energy TE ,Homogeneity TE,DC1,Mean DC1,LC1,Mean LC1,DC2,Mean DC2,LC2,Mean LC2,Radius ER,Sum ER,Mean grey ER,Deviation RR,Mean grey RR,Mode value RR,Dark RR,Mean Count RR,Bright RR,Deviation TE,Mean grey TE, Mode grey TE,Dark TE,Mean Count TE,Bright TE,WSN,Area ICM,Convex ICM,Eccen ICM,Mean ICM,MFA Classification,TGA Classification,BLC Classification,Modal value
blq356,,,0.313681347,0.959194824,0.146649449,0.888878922,0.302734553,0.968736901,0.403426364,0.914618948,5,98.70275229,7,163.7169069,0,0,1,126.694704,149,0.202218037,105.2354635,67.86793513,108.326472,148,0.2377185,0.071483582,0.004900931,77.61313156,52.656611,255,1.302434129,0.046535508,0.102919555,399,0.064713551,0.090726348,0.949572848,143.3850531,3,3,2,3
blq357,,,0.374623016,0.94956344,0.127128552,0.866883196,0.405206754,0.958620816,0.407306775,0.902607926,8,91.12318841,17,167.5261738,1,87.6959707,0,0,158,0.210387483,100.2424187,66.15082009,95.19832099,10,0.26534321,0.096967901,0.006834568,77.79355719,51.46110355,255,1.253530864,0.053234568,0.088809877,682,0.051646246,0.071659612,0.901635901,113.2401656,2,3,2,2
blq358,,,0.390408335,0.954541089,0.109481641,0.857322892,0.439719248,0.957244759,0.411670904,0.900708416,10,104.393578,30,176.5923547,0,0,1,132.8067416,160,0.205247707,103.9654386,70.72507444,98.10926565,10,0.257756336,0.093457409,0.017696077,79.60963619,53.28292764,255,1.249079918,0.038443203,0.085276787,744,0.047841561,0.063548003,0.464067777,49.75882139,3,3,3,3
blq359,,,0.298671748,0.952725165,0.13325011,0.881280744,0.34343211,0.959141225,0.414048111,0.905316852,16,77.69213096,19,139.9063254,3,51.2906367,3,142.2568982,162,0.168009013,92.4105474,61.26657737,88.62380961,10,0.256000295,0.078947853,0.000884157,72.60953013,46.37458425,255,1.2367883,0.056475529,0.083939656,700,0.043791277,0.052869128,0.854866971,54.61607143,3,3,3,3
blq360,,,0.342758621,0.960280252,0.135887854,0.876054265,0.510620354,0.956347151,0.352787847,0.89077888,9,95.05504587,19,163.8744568,1,89.20448179,1,145.7991968,133,0.247518372,97.97499466,70.26742161,84.9216,10,0.309877551,0.071379592,0.017861224,84.47956185,60.87356355,255,1.359738776,0.071314286,0.146122449,502,0.111665128,0.147885503,0.720169874,108.8241455,2,3,2,2
blq361,,,0.335246371,0.956298426,0.132162085,0.879970768,0.415949044,0.955687079,0.437153426,0.906118754,0,0,3,187.6287129,0,0,0,0,164,0.198411111,105.2034808,67.73846911,108.849757,145,0.233491784,0.104773095,0.007869108999999999,76.19919486,47.81267944,255,1.263205683,0.053267817,0.080471434,752,0.045868664,0.058600271,0.794104028,141.860402,1,1,1,1
blq362,,,0.377116372,0.955544209,0.125311484,0.870510519,0.41495633,0.956995813,0.417635066,0.900944053,4,74.19202899,14,180.2931489,1,19.52941176,3,185.2287582,160,0.199005849,104.4082016,70.79235855,103.8957495,10,0.253084419,0.073301424,0.019622051,77.16598805,50.80793231,255,1.256936367,0.042867222,0.079994661,642,0.061711959,0.086694338,0.936627641,144.6903553,3,3,3,3
blq363,,,0.311716418,0.96632906,0.111965163,0.891568882,0.402832089,0.963951816,0.391874311,0.905981046,8,105.2649083,16,193.5951835,0,0,3,152.6881419,146,0.227114612,106.4844888,73.35081435,100.6037474,10,0.249919556,0.084725626,0.026682508,82.81526522,58.3008349,255,1.308259697,0.036880275,0.103363778,512,0.040642673,0.056244249,0.872357368,39.79241923,3,3,3,3
blq364,,,0.371213693,0.946420192,0.117465516,0.864727944,0.375189966,0.956460181,0.421486542,0.905612,23,70.23451858,27,150.3739367,5,61.7047619,3,129.2339545,166,0.217108227,94.05880742,63.76935112,88.34655051,10,0.254885419,0.087877275,0.009056318,73.384175,47.04131032,255,1.22690725,0.04579811,0.074654362,751,0.0314202,0.043879514,0.532622765,123.6822526,3,3,3,3
blq365,,,0.237206421,0.962014206,0.156795281,0.905811796,0.316644598,0.960395479,0.461523989,0.919743989,31,92.95442439,25,170.1066667,0,0,1,165.8099688,182,0.155897273,96.19032549,61.17882671,93.04557957,124,0.244643025,0.083846556,0.005018181,70.89875934,43.3548179,255,1.202619115,0.027425566,0.060285258,708,0.055123424,0.066201283,0.839590797,118.4794707,3,3,3,3
blq366,,,0.433431257,0.953329349,0.131010672,0.852047591,0.57061712,0.949352753,0.349804311,0.884877129,6,87.72488408,15,181.9577982,0,0,0,0,138,0.248543794,101.5404959,73.20945289,90.59436085,10,0.315003652,0.068926224,0.022702703,83.14469521,60.31311074,255,1.306910153,0.068020453,0.121344047,688,0.087710428,0.124125251,0.884382509,45.47438753,3,3,3,3
blq367,,,0.318254303,0.958085326,0.135468103,0.881767584,0.381756757,0.95547367,0.411132646,0.904010125,7,96.49068323,13,165.0007057,0,0,3,153.7752809,149,0.22422631,99.07188609,67.31758185,105.8216294,147,0.240822423,0.086816495,0.006441224,72.71064185,47.6235985,10,1.317557002,0.065672478,0.067936241,510,0.07504304,0.096299097,0.933908626,70.46227291,2,3,2,2
blq368,,,0.268969555,0.959293004,0.16625617,0.904605657,0.406122084,0.956685119,0.421264884,0.900834482,2,63.89449541,5,165.0420382,1,103.0831461,0,0,168,0.16639541,100.7664781,62.88167162,94.98847147,10,0.261774261,0.072936277,0.004331529,76.33431186,49.74676765,255,1.21635985,0.041915868,0.073885881,609,0.058877207,0.081356874,0.765082956,135.9222372,1,1,1,1
blq369,,,0.267719861,0.963005624,0.157072044,0.901370367,0.440539137,0.94576324,0.457143437,0.904612819,0,0,0,0,0,0,0,0,179,0.151997168,101.2786605,65.82119924,103.6029261,147,0.241257417,0.071932556,0.0065508,71.04844067,43.33888065,255,1.212192624,0.045294505,0.049572865,813,0.053789163,0.077816631,0.897347189,77.95670373,3,3,3,3
blq370,,,0.321939834,0.962991942,0.138929218,0.889887292,0.363407489,0.962201648,0.429468833,0.909165588,5,104.5284404,6,168.7293578,0,0,0,0,166,0.179277451,104.9992516,71.09443713,102.1561957,10,0.262684871,0.051617569,0.006473718,77.33442196,50.88181013,255,1.234155748,0.027616604,0.079423564,615,0.082328877,0.108765351,0.692946373,61.86522725,2,2,1,2
blq371,,,0.577765829,0.92472509,0.09728777,0.817383769,0.646779671,0.941783551,0.348045983,0.872372542,7,77.35817805,16,166.0332569,0,0,0,0,132,0.300680809,98.49215689,66.95401433,90.02412376,10,0.251829329,0.104881553,0.017307628,82.59361636,59.39763478,255,1.379130609,0.067058706,0.139997995,723,0.013647317,0.020964177,0.778598619,145.0411711,3,3,3,3
blq372,,,0.206259735,0.969263822,0.182208335,0.925565476,0.356044152,0.955451783,0.498219117,0.92034603,3,69.74309979,7,151.1140236,3,61.59250936,0,0,206,0.117022164,102.8021738,63.51355729,101.0830252,131,0.236342815,0.075348648,0.007414524,70.57063653,41.09363549,255,1.160625382,0.024951233,0.042633515,906,0.029467972,0.041397279,0.551926609,113.0458531,2,2,2,2
blq373,,,0.228905289,0.964026895,0.151868392,0.910121114,0.264083411,0.96500938,0.471018608,0.928250597,25,72.47412844,25,149.5100992,4,74.13707865,4,131.7668067,179,0.139777788,93.26297943,61.42742269,90.11760461,10,0.255742705,0.075067061,0.001593116,69.03225989,40.93524834,255,1.203864326,0.038030528,0.061654934,603,0.065038952,0.089106567,0.748827201,116.8819311,2,3,2,2
blq374,,,0.199659039,0.972739839,0.231792145,0.937180596,0.367236589,0.955789393,0.49231734,0.926244183,0,0,1,181.7706422,0,0,0,0,197,0.117747345,107.3070722,66.62317054,110.8404296,147,0.241457809,0.042468603,0.001938808,71.91917633,41.47293929,255,1.178925813,0.038013702,0.061148689,692,0.05707954,0.068365295,0.881483383,143.8224117,2,2,2,2
blq375,,,0.304491726,0.965086988,0.15117793,0.898908438,0.39988604,0.960185664,0.42703456,0.901876408,2,61.24522293,4,172.2637615,0,0,2,167.197479,163,0.182894302,107.7035172,71.48860948,107.7271888,10,0.258922589,0.053490267,0.007985514,78.7158019,50.98154793,255,1.250719783,0.039474876,0.089289271,486,0.069338374,0.08452846,0.893652666,52.92463347,2,2,1,2
blq376,,,0.321227092,0.962351583,0.123555233,0.880519048,0.361928584,0.959623798,0.432234362,0.905774097,26,91.17889908,19,187.1693364,0,0,4,164.5922401,171,0.181301979,101.3888511,70.56334957,100.8682878,10,0.26026571,0.074951191,0.006745925,74.5792538,46.75001935,255,1.215488643,0.055030873,0.07425279,738,0.055524436,0.08042449,0.864077556,80.23203427,3,3,3,3
blq377,,,0.431522406,0.953547302,0.12430718,0.852032214,0.566201995,0.947882795,0.356848248,0.885469064,9,127.9816514,21,171.0443177,0,0,2,167.7629213,136,0.260020765,100.4940701,73.02073212,92.95058148,10,0.29855621,0.068007692,0.01675773,81.59365538,58.7356926,255,1.339855316,0.065321571,0.115747383,621,0.092086773,0.123853048,0.794338734,134.7991793,2,2,1,2
blq378,,,0.256461571,0.970987522,0.165567991,0.914120344,0.340256994,0.963672289,0.464065435,0.919674019,2,96.58256881,4,198.9506369,0,0,0,0,184,0.153918099,110.4617898,72.07467366,110.8657743,159,0.251352162,0.048430189,0.011143114,76.0893822,47.2704304,255,1.195571427,0.027655776,0.061306677,674,0.058236351,0.08193952,0.828440749,45.14664068,2,2,1,2
blq379,,,0.455583697,0.934623068,0.116099536,0.842787543,0.476123851,0.950854224,0.394676787,0.886850013,14,71.33850932,16,140.2580275,0,0,3,154.2072829,149,0.232943594,90.62402929,63.58187278,82.77558403,10,0.27545567,0.080165231,0.007678126,77.24899482,50.31781338,255,1.299516908,0.078041495,0.106326869,711,0.042910169,0.056055887,0.944066182,116.6205937,3,3,2,3
blq380,,,0.359176399,0.962617105,0.121120663,0.871617436,0.375011375,0.963337137,0.382155502,0.897994626,17,88.04983749,19,183.846451,2,64.8592233,1,67.83875969,149,0.24953224,106.4112392,74.66372021,105.6989661,10,0.267357465,0.066652664,0.018436836,79.65410298,55.09522838,255,1.270204672,0.058344419,0.104716563,503,0.053339171,0.064832967,0.581585315,131.8802239,3,3,3,3
blq381,,,0.202160167,0.969529543,0.209632509,0.927095592,0.31537861,0.959174283,0.509135374,0.922889405,0,0,2,174.7385321,0,0,0,0,214,0.1063512,105.358972,63.58943044,105.4573519,144,0.236798774,0.061125835,0.002227721,69.53686773,39.65359871,255,1.148456005,0.020489746,0.04188643,790,0.021640667,0.030218859,0.748610901,133.2555504,3,3,3,3
blq382,,,0.417049281,0.9558589,0.133257786,0.868840927,0.410760158,0.957717039,0.417446363,0.900205218,15,92.43608563,12,188.4159021,2,120.6449438,1,155.9844237,167,0.19413148,109.4850436,74.31840756,108.1932294,10,0.26811631,0.051499602,0.014885942,77.63726319,51.55102851,255,1.215617538,0.03657979,0.072719267,786,0.060573474,0.086326028,0.419007744,100.8904346,3,3,2,3
blq383,,,0.320348244,0.964681292,0.139821283,0.899921552,0.42306945,0.959048666,0.448993728,0.909355792,0,0,0,0,0,0,0,0,169,0.161177745,114.5667127,73.07235032,117.0043764,171,0.225130718,0.063892213,0.01183432,79.56209089,51.65077618,10,1.247324165,0.026733761,0.06641643,673,0.055779174,0.073425449,0.955450508,81.76030384,3,3,3,3
blq384,,,0.231184512,0.965498667,0.167136265,0.920873329,0.394314916,0.952148706,0.46469129,0.912536804,0,0,3,106.2844037,0,0,0,0,174,0.156368838,103.4595585,63.59338183,102.569041,146,0.236666715,0.098252107,0.001879455,71.79829156,43.62863469,255,1.215877055,0.03401813,0.057858289,749,0.046151941,0.060227008,0.488098288,126.5341752,2,3,2,2
blq385,,,0.22928769,0.96622151,0.170175958,0.914931029,0.289544997,0.968000885,0.422046975,0.91516697,16,77.95412844,18,151.3976337,2,74.12359551,3,134.4397759,166,0.175084299,95.10133168,63.21575195,88.97637782,10,0.28329402,0.057144333,0.002771991,75.05025346,47.86482416,255,1.224789518,0.053838605,0.084416591,516,0.078741244,0.115307506,0.903778459,113.3933615,3,3,2,3
blq386,,,0.320950129,0.969759802,0.144711729,0.882515291,0.482800856,0.959521313,0.350828942,0.886042978,9,105.0112721,15,187.0782875,0,0,2,201.1168224,140,0.252699073,106.8493724,77.8231066,96.54995661,10,0.323199239,0.048066963,0.022087847,85.44333858,62.60087871,255,1.287757902,0.061448448,0.139777722,586,0.102929497,0.13821993,0.867558696,72.65909585,2,2,2,2
blq387,,,0.313804173,0.961532749,0.136012037,0.888418579,0.381400875,0.955453031,0.44294455,0.90458632,14,80.28636959,12,177.7155963,1,85.07563025,3,173.496732,179,0.180578596,101.7026183,69.2510944,100.01947,10,0.26322434,0.068117101,0.010730968,73.05806215,45.76662822,255,1.192091346,0.040609351,0.057315995,850,0.059502283,0.080849088,0.376090108,49.07863309,2,3,2,2
blq388,,,0.574510515,0.929182515,0.097608172,0.810021434,0.414219926,0.952953848,0.389609606,0.890584865,18,95.59633028,30,164.3756127,1,96.30337079,2,149.194704,144,0.287593351,88.76001894,68.44204098,86.94746064,10,0.259269757,0.100775593,0.022030972,73.83191219,47.78309801,255,1.330232678,0.096317864,0.097631993,667,0.029920742,0.040690087,0.909064151,62.59255319,3,3,3,3
blq389,,,0.3466352,0.958294461,0.138035843,0.88120094,0.415451868,0.956819728,0.420634508,0.900754151,1,40.92993631,1,151.027027,0,0,0,0,164,0.193381304,108.1330135,70.21039062,109.2129822,10,0.251419822,0.079723691,0.005554665,77.27802831,50.64418446,255,1.235681604,0.040752016,0.082358596,815,0.063475322,0.103073691,0.87866724,67.97016878,3,3,3,3
blq390,,,0.328733166,0.958221976,0.141072349,0.881270834,0.441301463,0.95475563,0.411733938,0.895766098,5,58.25321101,7,141.499545,0,0,0,0,162,0.181447794,104.2556145,68.28846026,102.3738142,10,0.26322091,0.078137376,0.006723277,77.61845742,51.00440913,255,1.235406804,0.051704765,0.086186889,758,0.05027667,0.063706449,0.849686405,81.42333052,2,3,2,2
blq391,,,0.265299895,0.957632649,0.159633728,0.903713294,0.3385257,0.959123779,0.455203134,0.916795346,4,71.80733945,6,152.5856269,1,103.0269663,1,171.9859944,180,0.1384648,97.92798007,61.3461625,95.82298476,123,0.24363953,0.082641202,0.002487528,71.94217491,44.13851537,255,1.202595321,0.032434599,0.064717182,713,0.043866306,0.057581053,0.868608699,126.4194572,2,2,1,2
blq392,,,0.443308778,0.951933957,0.107034282,0.844687144,0.572119721,0.945930031,0.381151687,0.882615322,6,109.5993884,20,137.9742647,0,0,0,0,136,0.247819116,98.32912134,73.06403668,99.0778975,10,0.264338695,0.06806874,0.021092152,80.38977858,53.97359785,255,1.393333537,0.082048778,0.127804402,723,0.070346359,0.132509063,0.922092832,77.11079402,3,3,3,3
blq393,,,0.34250155,0.95604781,0.141053129,0.886612231,0.362828667,0.964086915,0.397074165,0.905297961,3,79.79193206,5,169.4724638,0,0,0,0,152,0.192247929,102.7359409,67.82665131,99.38341158,10,0.260684608,0.062641892,0.005422205,79.09309536,53.59970155,255,1.274328286,0.051224404,0.101897772,514,0.060175023,0.075606974,0.851812746,43.81522778,3,3,2,3
blq394,,,0.269142352,0.964244269,0.15116002,0.900847192,0.372449568,0.959017158,0.458587406,0.909724137,0,0,2,207.4495413,0,0,0,0,174,0.154938988,107.5319179,67.18552523,107.1188473,157,0.238032325,0.078859676,0.005211315,75.007605,46.23292856,255,1.21373732,0.034864432,0.064679027,768,0.042619917,0.053203287,0.817667774,42.33138032,2,3,2,2
blq395,,,0.281270114,0.958701783,0.140400093,0.893905759,0.384955254,0.956652662,0.427508944,0.900385167,10,69.97522936,20,154.2454128,1,86.93932584,1,174.1428571,164,0.181581967,97.27914785,63.75194972,96.29274155,10,0.248464455,0.100464669,0.005697093,74.21792486,46.57251073,255,1.247396251,0.060869875,0.079830511,763,0.05063575,0.062628209,0.899746029,107.8246679,3,3,2,3
blq396,,,0.48934337,0.949298732,0.129341851,0.832177515,0.618262368,0.944278496,0.316091305,0.869645955,12,96.83141762,18,162.8097187,0,0,2,162.9803922,120,0.324499245,95.36925124,74.43103861,85.34016486,10,0.33124634,0.070402234,0.03270123,82.21485555,62.11344339,255,1.447322193,0.0970677,0.157605513,535,0.114160493,0.16189383,0.780169161,73.78022983,3,3,2,3
blq397,,,0.386938551,0.956702628,0.142710091,0.860159266,0.564349263,0.94505996,0.360558457,0.882385567,16,88.51261468,20,160.5009251,2,120.0393258,1,144.1090573,141,0.269957396,97.38275858,71.67467447,89.4462597,10,0.325100737,0.052739782,0.011951427,79.57289076,55.97555755,255,1.302897399,0.072805022,0.112880678,551,0.080683436,0.106654452,0.772988102,83.74213406,2,2,1,2
blq398,,,0.402204464,0.958301748,0.133674069,0.863717146,0.487061515,0.955124964,0.356919358,0.881083367,7,102.4560944,6,169.8478261,0,0,1,178.8269663,141,0.242498946,106.3171186,74.92086884,103.4026754,10,0.290589622,0.053342836,0.013925057,81.69249788,58.58132496,255,1.295167347,0.064937913,0.116389353,589,0.086687785,0.124855134,0.699000339,77.324548,1,1,1,1
blq399,,,0.32674481,0.959519116,0.142352452,0.884322592,0.473886556,0.949286268,0.409069859,0.888162494,9,70.37410805,16,163.433832,2,97.92371476,1,120.305296,160,0.203805365,101.4007527,69.01634105,100.1138232,10,0.265746267,0.065273355,0.010754944,75.93921114,49.82942385,255,1.247115806,0.054518411,0.075074846,755,0.060537239,0.074868823,0.85043051,90.87178381,1,2,1,1
blq400,,,0.400947838,0.952030554,0.112884067,0.865632631,0.524135826,0.953438502,0.36867442,0.88973552,7,68.4836173,12,151.0321101,0,0,0,0,135,0.245251436,101.6572601,69.6862155,94.74179957,10,0.261102962,0.082612902,0.011422864,82.90766942,59.08653833,255,1.372460285,0.057207952,0.126150869,627,0.047832282,0.065145293,0.92762432,153.4963705,3,3,3,3
blq401,,,0.40699623,0.963425554,0.15307225,0.864202526,0.633957845,0.949413897,0.315916162,0.87803906,7,114.6474443,12,175.4396024,0,0,3,166.0135551,123,0.283531233,106.4122282,79.83927529,95.11746098,10,0.355463059,0.060353798,0.033298647,87.15369455,68.03700125,255,1.39925078,0.075046826,0.154422477,468,0.097216091,0.13008188,0.915981573,159.0426249,2,3,2,2
blq402,,,0.640804357,0.924768805,0.134956475,0.814518124,0.699882904,0.926932111,0.310407393,0.856918742,4,65.11926606,22,160.2668905,0,0,2,194.2977528,123,0.303224409,89.78748855,70.17300385,76.25340271,10,0.340645161,0.086742976,0.036045786,76.52130656,59.04694711,255,1.39987513,0.094859521,0.083579605,677,0.04252047,0.052032752,0.726272274,46.62056263,3,3,3,3
blq403,,,0.336479199,0.95733704,0.138509573,0.880952266,0.46582749,0.958877284,0.351262593,0.89212992,5,83.28355388,14,169.9036697,0,0,3,171.459176,134,0.227883359,104.0201714,68.11736338,95.87139711,10,0.278240608,0.078234224,0.011554789,83.58790465,61.71127383,255,1.345622267,0.050560184,0.141753647,540,0.075234615,0.119462419,0.751180409,103.2927223,3,3,3,3
blq404,,,0.429853744,0.960030687,0.141608517,0.860352457,0.485005271,0.951225851,0.346717521,0.890523501,5,78.49724771,17,191.6873986,1,82.43925234,2,211.3781513,135,0.260079699,94.89808046,78.73184815,88.76445804,10,0.337130551,0.061702194,0.05243282,77.75040693,55.24328022,255,1.323366936,0.106613402,0.081551762,525,0.100956646,0.12809952,0.599763832,140.4104602,3,3,3,3
blq405,,,0.515372671,0.937181826,0.135267776,0.84281629,0.585354582,0.943027478,0.315030564,0.877320148,4,58.32914573,8,134.1834862,0,0,0,0,126,0.272716747,93.76298789,68.20653244,75.82790016,10,0.32876818,0.072142278,0.013001042,79.37319386,62.30182061,255,1.364723583,0.069094557,0.090544346,624,0.076782724,0.110115603,0.767218698,100.2151091,2,3,2,2
blq406,,,0.549105607,0.928935949,0.127324078,0.825283644,0.66620753,0.935089134,0.304603801,0.863194738,4,83.07459207,8,164.3804348,0,0,0,0,122,0.28725735,94.26760826,66.69606494,80.97906788,10,0.317570165,0.076850784,0.014139861,79.29321485,62.2352453,255,1.40300739,0.07851681,0.104959631,752,0.067443508,0.092425798,0.832954973,125.1217578,3,3,2,3
blq407,,,0.368552602,0.960740148,0.132545909,0.864144107,0.498792271,0.959240772,0.32500633,0.889993043,8,109.206422,17,174.6061381,0,0,1,152.4267913,127,0.294232878,103.2636817,73.75514981,91.53009146,10,0.317136512,0.071813015,0.023486018,86.34385546,65.31451827,255,1.367684143,0.077759795,0.171402763,452,0.094580633,0.125696038,0.845058025,120.6382466,3,3,3,3
blq408,,,0.399213604,0.945347852,0.136674156,0.863633065,0.372638087,0.966810657,0.333270654,0.88947937,6,78.36850153,14,164.0399738,0,0,0,0,132,0.300151023,98.3089968,65.43522548,81.68475392,10,0.311704367,0.085869892,0.013832737,83.31145856,63.0348422,255,1.329713656,0.0643523,0.146012229,429,0.07929928,0.109215997,0.586921454,72.83577389,3,3,3,3
blq409,,,0.286500502,0.95303432,0.148334343,0.893405762,0.379953526,0.956532056,0.419788963,0.898910303,4,91.30095541,13,148.6873677,0,0,0,0,168,0.176015533,93.79822678,60.39610063,87.41620991,10,0.266438984,0.090212411,0.003798417,73.83253517,46.74047672,255,1.214127447,0.060058309,0.077534361,724,0.04117437,0.051180321,0.687071504,58.80362305,3,3,3,3
blq410,,,0.325186188,0.953962957,0.132732776,0.880137425,0.456400886,0.953634497,0.39120351,0.893291133,5,82.33027523,22,153.2380753,1,84.02022472,2,133.0332717,151,0.203695432,96.97933798,64.61826047,90.30138586,10,0.26910896,0.077513982,0.005345792,78.12391751,52.33668503,255,1.271669549,0.062285214,0.104647245,602,0.068953135,0.095369804,0.817647261,124.4427868,3,3,3,3
blq411,,,0.492919141,0.922815115,0.103259442,0.816424263,0.498750481,0.950515923,0.38418469,0.879692306,16,86.30791284,22,149.0098814,0,0,2,140.8823529,145,0.274072003,94.14324541,61.40780851,86.71508295,114,0.246306911,0.109896215,0.005050378,78.89880574,52.89797775,255,1.313527436,0.068861897,0.120047474,845,0.029964077,0.0414428,0.969964139,108.2013282,3,3,3,3
blq412,,,0.22617052,0.951607236,0.215565141,0.924113698,0.38290141,0.960224268,0.404680582,0.902501626,5,92.40366972,8,124.8646789,0,0,1,142.0876404,159,0.168818439,93.22299953,53.6751226,83.10933649,100,0.254710939,0.095014458,0.00163015,77.13755704,50.35847705,255,1.242737099,0.050224146,0.096664014,678,0.033794433,0.042793368,0.532429667,119.0091193,2,2,2,2
blq413,,,0.317675745,0.947517042,0.136561531,0.883113049,0.354963974,0.961353389,0.405553392,0.900621359,8,58.05615942,9,134.7085346,1,95.20702403,0,0,150,0.204736919,92.50090044,60.1167135,89.2431492,123,0.243378128,0.075479041,0.001419381,75.6022764,48.76127784,255,1.30674664,0.069297864,0.103042513,541,0.048102908,0.07150087,0.942832674,54.51440245,3,3,3,3
blq414,,,0.546543779,0.922514446,0.158013714,0.831938476,0.37244898,0.972762489,0.295794817,0.905259543,2,99.06687898,14,150.1946265,0,0,0,0,123,0.29941622,104.4534111,63.95162568,69.14168574,10,0.361623309,0.104308012,0.019146722,91.61662736,76.82818825,255,1.337565036,0.059146722,0.200208117,420,0.062669989,0.08260591,0.631298163,80.24608044,3,3,3,3
blq415,,,0.434675141,0.943214768,0.114803444,0.849926589,0.591492777,0.945561056,0.357029911,0.869823686,9,70.73752013,14,152.9327122,0,0,1,160.935305,134,0.26193734,101.8400314,67.28086611,100.2370328,147,0.246895847,0.092214881,0.008554375,81.67117476,57.73569555,255,1.368157298,0.075329567,0.141785566,766,0.042370309,0.05254404,0.800513927,134.1372493,3,3,3,3
blq416,,,0.397915013,0.945982276,0.124235561,0.866419957,0.554216318,0.952317746,0.33008693,0.887370353,6,90.5382263,13,164.27073,0,0,1,145.9842697,129,0.258764265,103.3494678,65.94377931,88.58223672,10,0.276632364,0.099178888,0.016960092,84.62732011,65.62355221,255,1.359066299,0.048334469,0.136433719,541,0.048690847,0.061554302,0.83831605,125.3091542,3,3,3,3
blq417,,,0.323233831,0.950144309,0.151056512,0.886584163,0.380412371,0.961811343,0.37388271,0.893214469,2,65.87681159,9,144.1264016,0,0,0,0,146,0.221708898,96.33491574,62.18132962,88.3169971,10,0.280314844,0.07202792,0.003861291,78.62634636,54.20683506,255,1.2817257,0.060171778,0.11561595,622,0.048707106,0.061992742,0.554816112,92.53852685,3,3,3,3
blq418,,,0.287189055,0.954765242,0.151872517,0.896868011,0.46001896,0.954046274,0.373227389,0.884268236,5,91.99816514,19,168.6388218,0,0,5,153.6898876,146,0.227099679,96.27055656,61.67365415,87.4424643,10,0.261008391,0.099997525,0.015469914,78.64593785,54.45933562,255,1.288928492,0.060567808,0.095641197,695,0.041138946,0.057133404,0.859626681,115.8703192,2,2,2,2
blq419,,,0.293153582,0.952938669,0.146917444,0.890872261,0.405349642,0.960999103,0.373298559,0.888764076,0,0,8,140.3738532,0,0,0,0,143,0.216352345,95.91518621,61.10125297,87.25007232,10,0.271374096,0.103721236,0.00678501,80.04094966,54.90323176,255,1.306745562,0.075844839,0.123155819,525,0.069669444,0.086170384,0.806948166,116.2690943,1,2,1,1
blq420,,,0.274760023,0.954113435,0.158026969,0.89803409,0.323422897,0.96715254,0.420785221,0.911065727,3,93.57537155,10,133.0752294,0,0,2,157.4813084,161,0.186508644,96.18321833,59.84952401,88.38113978,124,0.258297258,0.075617024,0.002117651,77.97447253,50.37633563,255,1.251082251,0.040741365,0.100897659,630,0.060327999,0.080924657,0.830065624,60.83920171,2,3,2,2
blq421,,,0.304347826,0.959855607,0.123817524,0.888342901,0.392883567,0.95924314,0.411595783,0.902523538,10,73.63027523,23,148.9513078,4,81.17805672,3,143.2621723,161,0.197401004,98.14959094,66.61757155,91.12451041,10,0.261951613,0.092970522,0.01006353,77.27147641,51.04834969,255,1.242836529,0.041996964,0.08277581,600,0.03553461,0.042491895,0.866461767,108.8635044,2,3,2,2
blq422,,,0.412942573,0.958215929,0.121952648,0.863177771,0.464902388,0.959791335,0.369524928,0.899842594,2,117.1972477,13,174.2943144,0,0,1,187.4314607,142,0.264084809,111.0212264,76.0121823,108.1468227,10,0.272141534,0.06848506,0.025477194,84.11351989,60.37624393,255,1.306827029,0.050927542,0.116540041,729,0.071616072,0.091831955,0.913339039,146.06327,3,3,3,3
blq423,,,0.324221549,0.963912229,0.126771548,0.88748678,0.417488561,0.964971781,0.370758687,0.894033714,12,111.4525994,17,179.0523475,1,127.2247191,2,170.8900185,141,0.246981958,108.5564266,72.73479918,104.2890546,10,0.265727365,0.087744305,0.01792714,85.4427481,60.42553919,255,1.315451879,0.059263726,0.149146131,556,0.059646141,0.074690125,0.852047648,124.6065877,2,3,2,2
blq424,,,0.466589996,0.935398446,0.108896524,0.838245469,0.421425149,0.953609454,0.405367358,0.890994466,23,71.70994806,24,158.9993961,3,50.39788054,3,139.4929144,159,0.245207272,94.38036999,65.09283955,89.89029479,10,0.255875332,0.086281511,0.009625648,75.03748503,48.27030819,255,1.245395797,0.068349861,0.087950474,726,0.024487316,0.041182013,0.838065665,91.01977706,2,3,2,2
blq425,,,0.504858961,0.946995623,0.105011975,0.820854577,0.710811822,0.931616661,0.3284765,0.865069142,9,99.36391437,11,186.058382,1,150.4705882,1,160.8011204,122,0.281012625,96.07480228,74.07637407,93.26015635,10,0.280404972,0.07296339,0.027553505,79.33337134,58.86572169,255,1.45935324,0.097654748,0.101157674,589,0.068542266,0.099654469,0.829349713,58.33621599,3,3,3,3
blq426,,,0.41083083,0.941933693,0.112736438,0.8448765,0.418080102,0.949953224,0.431249156,0.898373778,17,75.16794544,28,152.3849741,1,73.46417445,2,174.5609982,138,0.270891006,91.68677859,64.30008295,85.3357984,10,0.268004844,0.097812363,0.0093535,72.1230308,44.01647133,255,1.340075756,0.079414569,0.090700611,551,0.0538177,0.069927676,0.827692076,82.29339352,3,3,3,3
